2016-05-27 16:48:22.408  INFO 5500 --- [main] com.hazelcast.system                     : [10.9.8.13]:5701 [dev] [3.5.5] Copyright (c) 2008-2015, Hazelcast, Inc. All Rights Reserved.
2016-05-27 16:48:22.558  INFO 5500 --- [main] com.hazelcast.instance.Node              : [10.9.8.13]:5701 [dev] [3.5.5] Creating MulticastJoiner
2016-05-27 16:48:22.561  INFO 5500 --- [main] com.hazelcast.core.LifecycleService      : [10.9.8.13]:5701 [dev] [3.5.5] Address[10.9.8.13]:5701 is STARTING
2016-05-27 16:48:25.031  INFO 5500 --- [main] c.h.cluster.impl.MulticastJoiner         : [10.9.8.13]:5701 [dev] [3.5.5] 


Members [1] {
	Member [10.9.8.13]:5701 this
}

2016-05-27 16:48:25.105  INFO 5500 --- [main] com.hazelcast.core.LifecycleService      : [10.9.8.13]:5701 [dev] [3.5.5] Address[10.9.8.13]:5701 is STARTED
2016-05-27 16:48:25.350  INFO 5500 --- [main] s.w.s.m.m.a.RequestMappingHandlerAdapter : Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6fd83fc1: startup date [Fri May 27 16:46:53 MSK 2016]; root of context hierarchy
